Country,Fatal (Y/N)
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH AFRICA,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH ATLANTIC OCEAN,N
SOUTH CHINA SEA,N
SOUTH KOREA,N
SOUTH KOREA,N
SOUTHWEST PACIFIC OCEAN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SPAIN,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
SRI LANKA,N
"ST HELENA, British overseas territory",N
ST. MAARTIN,N
ST. MARTIN,N
SUDAN,N
SUDAN,N
SUDAN,N
SUDAN?,N
TAIWAN,N
TAIWAN,N
TAIWAN,N
TAIWAN,N
TAIWAN,N
TAIWAN,N
TANZANIA,N
TANZANIA,N
TASMAN SEA,N
THAILAND,N
THAILAND,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TONGA,N
TRINIDAD & TOBAGO,N
TRINIDAD & TOBAGO,N
TUNISIA,N
TURKEY,N
TURKEY,N
TURKEY,N
TURKEY,N
TURKEY,N
TURKEY,N
TURKEY,N
TURKEY,N
TURKS & CAICOS,N
TURKS & CAICOS,N
TURKS & CAICOS,N
UNITED ARAB EMIRATES,N
UNITED ARAB EMIRATES,N
UNITED ARAB EMIRATES (UAE),N
UNITED ARAB EMIRATES (UAE),N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
UNITED KINGDOM,N
URUGUAY,N
URUGUAY,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,n
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
USA,N
VANUATU,N
VANUATU,N
VANUATU,N
VANUATU,N
VENEZUELA,N
VENEZUELA,N
VENEZUELA,N
VENEZUELA,N
VENEZUELA,N
VENEZUELA,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
VIETNAM,N
YEMEN ,N
AUSTRALIA, N
AUSTRALIA, N
AUSTRALIA, N
AUSTRALIA, N
AUSTRALIA, N
AUSTRALIA, N
NEW GUINEA, N
PAPUA NEW GUINEA, N
